"","NUMBOL","Tipo","P1","P2","P4","P6","P10","P12","P14","P15A","P16","P17","P20","P23","P28","P30","P31A","P32","P33","P34","P35","P36A","P129A","P130A","P131A","P132A","P133A","P134","P135","P136","P137","P138","P139","P140","P148","P149","P150","P151","P152","P153","P154A","P155","P156A","P156B","P156C","P156D","P156E","P156F","P156G","P156H","P156I","P156J","P156K","P157","P158","P159","P160","CodP160","Ponderador5536","Nse"
"2127",8636,"1",48,"1","2","2","9","1",1800,"4","2","1","1","3","1",1500,"1","1","2",50,"5","1","1","1","1","3","3","1","3","3","1","1","3","1","2","3","4","1","NP","3","1","2","1","2","1","1","1","2","2","1","1","2","2","5","8","1","Trinidad","83",0.282388815907517,"3"
"2128",8637,"1",18,"1","2","2","9","1",1500,"4","2","1","1","3","1",2000,"1","1","1",60,"5","2","6","1","2","1","1","1","1","1","1","1","1","1","1","3","1","1","ES","3","1","2","1","2","1","1","2","2","1","1","1","2","2","5","8","1","Trinidad","83",0.282388815907517,"2"
"2129",8638,"1",14,"1","2","2","9","1",850,"1","2","1","1","3","1",1600,"1","1","1",60,"5","2","1","1","1","2","3","1","1","1","1","1","1","1","2","2","1","1","ES","3","1","2","1","2","1","2","2","2","2","1","1","2","2","4","8","1","Trinidad","83",0.282388815907517,"1"
"2130",8639,"1",55,"1","2","2","9","1",2000,"4","2","1","1","3","1",2000,"1","1","1",200,"5","2","1","1","1","1","6","1","1","1","1","1","1","1","1","3","4","1","AS","4","1","3","1","1","1","1","1","1","1","1","1","2","2","5","8","1","Trinidad","83",0.282388815907517,"3"
"2131",8640,"1",51,"1","2","2","9","1",950,"1","2","2","1","3","1",1000,"1","1","3",100,"5","1","1","3","6","1","3","1","1","1","1","1","1","1","2","4","3","1","AS","4","1","2","1","2","1","2","2","2","1","2","1","2","2","6","8","1","Trinidad","83",0.282388815907517,"1"
"2132",8641,"1",36,"1","2","2","9","1",500,"1","2","2","2","3","1",900,"1","1","1",50,"5","1","1","1","6","6","1","1","1","1","1","1","1","1","1","3","3","1","NP","5","5","3","1","2","1","2","2","2","2","2","1","2","2","5","8","1","Trinidad","83",0.282388815907517,"2"
"2133",8642,"1",26,"1","2","2","9","1",490,"1","2","2","2","3","1",1500,"1","1","3",100,"5","3","1","1","1","1","1","1","1","1","1","1","1","1","2","3","2","1","AC","3","1","2","1","2","1","2","2","2","2","1","1","2","2","5","8","1","Trinidad","83",0.282388815907517,"1"
"2134",8643,"1",21,"1","1","1","4","1",800,"2","2","1","1","3","1",2300,"1","1","3",100,"3","2","1","3","3","1","3","1","1","1","1","1","1","1","1","3","2","1","AS","3","1","1","1","2","1","2","2","2","2","2","1","2","2","3","8","1","Trinidad","83",0.282388815907517,"2"
"2135",8644,"1",46,"1","1","1","4","1",1500,"1","2","1","2","2","1",1100,"1","1","1",100,"3","1","4","1","4","1","3","1","1","1","1","1","1","1","1","4","2","1","NP","4","1","3","1","1","1","1","2","2","2","1","2","2","2","6","8","1","Trinidad","83",0.282388815907517,"3"
"2136",8645,"1",40,"1","2","2","9","1",2400,"1","2","1","1","3","1",1600,"1","1","2",120,"5","1","1","1","2","3","3","4","3","4","5","4","6","5","2","4","2","1","AS","4","1","3","1","1","1","1","1","1","1","1","1","2","2","6","8","1","Trinidad","83",0.282388815907517,"3"
"2137",8646,"1",27,"1","1","1","5","1",800,"2","2","1","1","2","1",1100,"1","1","1",180,"5","1","4","1","4","2","3","5","4","6","6","5","4","4","1","4","2","1","AS","4","1","3","1","1","1","1","1","1","1","1","1","2","2","4","8","1","Trinidad","83",0.282388815907517,"4"
"2138",8647,"1",24,"1","2","2","9","1",2700,"1","2","1","1","3","1",900,"1","1","2",150,"5","1","1","2","1","5","3","1","1","1","1","1","1","1","2","6","1","1","ES","4","1","3","1","1","1","1","1","2","2","1","1","2","2","4","8","1","Trinidad","83",0.282388815907517,"3"
"2139",8648,"1",36,"1","1","1","9","1",2000,"1","2","1","1","3","1",1200,"1","1","2",130,"3","1","6","1","1","1","3","1","3","3","3","1","3","3","1","3","2","1","AS","3","1","2","1","2","1","1","2","2","1","1","1","2","2","3","8","1","Trinidad","83",0.282388815907517,"3"
"2140",8649,"1",23,"1","2","2","9","1",1500,"1","2","2","2","3","1",1000,"1","1","1",70,"5","1","1","4","3","1","3","1","2","2","1","2","1","2","2","4","1","1","ES","1","1","2","1","2","1","1","2","2","1","1","1","2","2","4","8","1","Trinidad","83",0.282388815907517,"2"
"2141",8650,"1",17,"1","2","2","9","1",1200,"2","2","1","2","3","1",1500,"1","1","1",100,"5","1","1","1","4","1","3","5","4","6","6","5","4","4","1","2","1","1","ES","4","1","3","1","2","1","1","2","2","2","1","1","2","2","3","8","1","Trinidad","83",0.282388815907517,"3"
"2142",8651,"1",50,"1","1","1","5","1",1200,"1","2","1","2","3","1",1700,"1","1","2",200,"3","1","1","1","1","4","3","3","4","5","4","5","5","4","1","4","2","1","NP","4","1","3","1","2","1","1","2","2","1","1","1","2","2","4","8","1","Trinidad","83",0.282388815907517,"3"
"2143",8652,"1",47,"1","2","2","9","1",3000,"1","2","1","1","3","1",1500,"1","1","1",180,"5","1","1","1","1","3","3","4","3","5","4","5","5","4","2","7","2","1","AS","4","1","3","1","2","1","2","2","2","1","1","1","2","2","5","8","1","Trinidad","83",0.282388815907517,"2"
"2144",8653,"1",40,"1","1","1","3","1",3600,"1","2","2","1","2","1",850,"1","2","1",250,"5","1","4","1","3","3","3","1","1","1","1","1","1","1","2","3","2","1","AC","3","1","3","1","1","1","1","1","1","1","1","1","2","2","4","8","1","Trinidad","83",0.282388815907517,"4"
"2145",8654,"1",30,"1","2","2","9","1",2500,"4","2","1","1","3","1",3500,"1","1","2",200,"5","1","1","3","3","1","3","1","1","1","2","3","3","1","1","4","2","1","AS","4","1","3","1","2","1","1","2","2","1","1","1","2","2","5","8","1","Trinidad","83",0.282388815907517,"3"
"2146",8655,"1",17,"1","1","2","9","1",1500,"2","2","2","1","3","1",300,"1","1","1",70,"5","1","5","1","1","1","3","1","1","1","1","1","1","1","2","2","1","1","ES","3","5","3","1","2","1","1","2","2","1","1","1","2","2","4","8","1","Trinidad","83",0.282388815907517,"3"
"2147",8656,"1",49,"1","2","2","3","1",1800,"1","2","1","1","3","1",1000,"1","1","1",100,"5","1","3","2","1","2","3","1","1","1","1","1","1","1","1","4","2","1","NP","4","5","3","1","2","1","1","2","2","1","2","1","2","2","5","8","1","Trinidad","83",0.282388815907517,"3"
"2148",8657,"1",22,"1","2","2","9","1",1100,"1","2","1","1","3","1",1500,"1","1","1",100,"5","1","5","1","1","4","3","1","1","1","1","1","1","1","2","1","1","1","ES","4","1","2","1","2","1","2","2","2","1","2","1","2","2","4","8","1","Trinidad","83",0.282388815907517,"1"
"2149",8658,"1",46,"1","2","2","9","1",3350,"1","2","1","2","3","1",1200,"1","1","1",100,"5","2","1","2","1","2","3","1","1","1","1","1","1","1","1","4","1","3","AS","4","2","1","2","1","1","1","1","1","1","1","1","2","2","5","8","1","Trinidad","83",0.282388815907517,"3"
"2150",8659,"1",46,"1","2","2","9","1",2300,"1","2","1","1","3","1",2800,"1","2","2",180,"3","2","1","1","1","1","3","1","1","1","1","1","1","1","1","3","1","1","AS","3","1","2","1","2","1","2","2","2","2","1","1","2","2","4","8","1","Trinidad","83",0.282388815907517,"1"
"2151",8660,"1",39,"1","1","1","9","1",1700,"1","2","2","1","3","1",900,"1","2","1",175,"5","2","1","1","4","2","3","1","1","1","1","1","1","1","2","3","2","1","AC","4","1","2","1","2","1","1","1","1","1","1","1","2","2","5","8","1","Trinidad","83",0.282388815907517,"3"
"2152",8661,"1",27,"1","1","2","9","1",1000,"2","2","2","1","3","1",3600,"1","2","2",200,"3","2","1","1","1","2","1","1","1","1","1","1","1","1","1","3","2","1","AS","1","1","3","1","2","1","1","2","2","2","1","1","2","2","5","8","1","Trinidad","83",0.282388815907517,"2"
"2153",8662,"1",18,"1","2","2","9","1",1500,"1","2","2","1","3","1",1700,"1","1","1",100,"5","1","1","2","1","3","1","5","4","6","6","5","4","5","2","2","1","1","ES","3","1","3","1","2","1","2","2","2","1","1","1","2","2","4","8","1","Trinidad","83",0.282388815907517,"2"
"2154",8663,"1",50,"1","2","2","9","1",1000,"1","1","2","2","3","1",750,"1","1","2",50,"5","1","1","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","CP","2","1","1","1","2","2","2","2","2","2","1","1","2","2","3","8","1","Trinidad","83",0.282388815907517,"1"
"2155",8701,"1",18,"1","2","2","9","1",1000,"1","2","2","1","3","1",500,"1","1","2",60,"5","1","6","6","6","6","6","6","6","6","6","6","6","6","1","2","1","1","ES","3","1","1","2","2","1","2","2","2","2","1","1","2","2","6","8","2","Riberalta","59",0.260073042862152,"1"
"2156",8702,"1",22,"1","2","2","9","1",1800,"1","2","2","2","3","1",400,"1","1","1",30,"5","1","5","2","1","4","1","1","6","2","6","2","1","1","1","2","1","1","ES","2","2","1","2","2","1","2","2","2","2","1","1","2","2","5","8","2","Riberalta","59",0.260073042862152,"1"
"2157",8703,"1",19,"1","2","2","9","1",3200,"2","1","2","1","3","1",1650,"3","1","2",50,"4","1","5","6","6","1","6","5","5","6","6","6","5","6","1","3","1","1","ES","6","4","1","2","2","2","2","2","2","2","1","1","2","2","6","8","2","Riberalta","59",0.260073042862152,"1"
"2158",8704,"1",22,"1","2","1","7","1",3600,"4","1","2","1","2","1",3000,"1","1","2",60,"4","1","3","7","7","5","6","1","3","2","4","5","6","7","2","2","1","1","NP","3","2","2","2","2","2","1","2","2","2","1","1","2","2","5","8","2","Riberalta","59",0.260073042862152,"3"
"2159",8705,"1",47,"1","2","2","9","1",1200,"1","2","2","1","3","1",799,"1","3","1",160,"3","1","1","1","5","1","6","5","7","3","3","7","5","6","2","3","2","1","SN","3","1","2","2","2","1","1","2","2","2","2","1","2","2","12","8","2","Riberalta","59",0.260073042862152,"2"
"2160",8706,"1",56,"1","2","1","8","1",2200,"1","1","2","1","3","1",350,"1","3","2",100,"5","4","2","1","5","6","7","5","1","3","4","4","5","6","1","4","2","1","NP","4","1","1","2","2","1","1","2","2","2","1","3","2","2","8","8","2","Riberalta","59",0.260073042862152,"3"
"2161",8707,"1",56,"1","2","2","9","1",2300,"1","1","2","2","3","1",677,"1","3","1",150,"3","1","1","1","6","1","8","1","1","1","3","1","1","1","1","5","2","1","SB","5","4","1","2","2","1","2","2","2","2","1","2","2","2","5","8","2","Riberalta","59",0.260073042862152,"2"
"2162",8708,"1",18,"1","2","2","9","2",3400,"2","2","2","1","3","1",800,"1","1","1",90,"3","1","1","1","3","1","1","7","7","7","7","2","7","7","1","3","1","1","ES","1","3","1","2","2","1","2","2","2","2","1","2","2","2","6","8","2","Riberalta","59",0.260073042862152,"1"
"2163",8709,"1",18,"1","2","1","8","1",2000,"2","2","2","2","3","1",550,"1","1","2",150,"5","1","1","1","8","1","8","7","7","7","7","7","7","7","1","2","1","1","ES","2","1","1","2","2","1","1","2","2","2","1","1","2","2","6","8","2","Riberalta","59",0.260073042862152,"2"
"2164",8710,"1",17,"1","2","2","9","1",2000,"2","2","2","2","3","1",700,"1","1","1",150,"4","1","1","1","5","6","3","6","1","1","1","1","1","6","1","2","1","1","ES","3","2","1","2","2","1","2","2","2","2","2","1","2","2","8","8","2","Riberalta","59",0.260073042862152,"1"
"2165",8711,"1",15,"1","2","2","9","1",1390,"4","2","2","2","3","1",1200,"1","1","2",130,"4","1","1","1","1","1","1","6","6","6","6","6","6","6","2","2","1","1","ES","1","4","1","2","2","1","2","2","2","2","1","1","2","2","5","8","2","Riberalta","59",0.260073042862152,"1"
"2166",8712,"1",15,"1","2","2","9","1",1950,"2","2","2","1","3","1",900,"1","1","1",9,"3","1","1","1","1","1","1","1","2","2","2","2","2","2","2","2","1","1","ES","2","4","1","2","2","1","2","2","2","2","2","2","2","2","4","8","2","Riberalta","59",0.260073042862152,"1"
"2167",8713,"1",17,"1","2","2","9","1",1500,"2","2","2","1","3","1",400,"1","1","1",150,"5","1","1","1","6","4","1","1","5","3","4","2","5","4","1","2","1","1","ES","3","1","1","2","2","1","2","2","2","2","2","1","2","2","6","8","2","Riberalta","59",0.260073042862152,"1"
"2168",8714,"1",33,"1","2","2","9","1",3000,"1","2","1","2","3","1",2800,"1","1","2",50,"4","1","1","1","1","1","1","1","1","1","1","1","5","1","2","3","1","1","AS","3","1","1","2","2","1","2","2","2","2","1","1","2","2","4","8","2","Riberalta","59",0.260073042862152,"1"
"2169",8715,"1",33,"1","2","2","9","1",2000,"1","2","1","1","3","1",1200,"1","1","2",100,"3","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","AC","1","1","1","2","2","2","2","2","2","2","1","1","2","2","4","8","2","Riberalta","59",0.260073042862152,"1"
"2170",8716,"1",18,"1","1","1","7","1",6000,"1","2","1","2","2","1",2050,"1","2","1",100,"4","2","3","1","7","3","7","1","3","4","5","6","7","6","2","3","1","1","SN","6","4","2","1","1","1","1","2","2","2","1","2","2","2","5","8","2","Riberalta","59",0.260073042862152,"3"
"2171",8717,"1",18,"1","2","2","8","1",850,"1","2","2","2","3","1",600,"4","1","3",10,"3","1","4","1","2","3","5","3","2","4","5","6","7","6","2","3","1","1","SB","6","2","2","1","1","2","2","2","2","2","2","1","2","2","2","8","2","Riberalta","59",0.260073042862152,"1"
"2172",8718,"1",14,"1","2","2","8","2",700,"4","2","2","2","3","1",500,"1","3","1",150,"4","2","1","1","5","6","4","1","3","2","4","5","6","6","2","2","1","1","ES","2","4","1","2","2","2","2","2","2","2","1","2","2","2","4","8","2","Riberalta","59",0.260073042862152,"1"
"2173",8719,"1",45,"1","2","2","9","1",1700,"1","2","2","1","3","1",800,"1","1","2",150,"4","1","1","1","4","5","6","1","3","3","4","5","5","6","2","3","3","1","AS","3","1","1","2","2","1","2","2","2","2","1","1","2","2","12","8","2","Riberalta","59",0.260073042862152,"1"
"2174",8720,"1",47,"1","2","2","9","1",2300,"4","2","2","2","3","1",700,"1","1","1",80,"3","1","1","1","5","6","8","1","4","1","3","2","6","6","2","2","2","1","NP","2","2","1","2","1","1","1","2","2","2","1","2","2","2","8","8","2","Riberalta","59",0.260073042862152,"2"
"2175",8721,"1",45,"1","2","2","9","1",2800,"2","2","2","2","3","1",500,"1","3","2",240,"4","1","2","4","5","1","6","1","2","2","4","6","5","5","1","2","3","5","NP","2","2","2","2","2","1","2","2","2","2","2","1","2","2","4","8","2","Riberalta","59",0.260073042862152,"1"
"2176",8751,"1",18,"1","2","2","9","1",2100,"2","2","1","1","3","1",1000,"1","1","1",140,"4","1","1","6","1","1","5","6","7","1","1","7","7","6","1","2","1","1","ES","3","1","4","1","1","1","2","2","2","2","1","1","2","2","4","8","2","Rurrenabaque","61",0.260073042862152,"2"
"2177",8752,"1",19,"1","2","1","5","1",3580,"1","2","2","2","2","1",1500,"1","1","1",180,"4","1","1","1","1","1","1","1","7","1","7","7","7","6","1","6","1","1","ES","5","1","5","1","1","1","2","2","2","2","1","1","2","2","6","8","2","Rurrenabaque","61",0.260073042862152,"3"
"2178",8753,"1",22,"1","2","1","5","1",4900,"1","2","1","1","3","1",1200,"1","1","1",170,"5","1","1","1","1","1","5","1","1","1","1","7","7","6","1","6","1","1","AS","2","1","4","1","1","1","2","2","2","2","1","1","2","2","4","8","2","Rurrenabaque","61",0.260073042862152,"2"
"2179",8754,"1",26,"1","2","1","5","1",3000,"1","2","2","1","3","1",1500,"1","1","2",200,"4","1","1","1","1","1","7","1","1","1","7","7","7","6","1","3","2","1","NP","3","1","5","1","1","1","2","2","2","2","1","1","2","2","4","8","2","Rurrenabaque","61",0.260073042862152,"3"
"2180",8755,"1",31,"1","2","1","7","1",3600,"1","2","2","2","2","1",1600,"1","1","1",200,"4","1","1","1","1","1","5","6","7","1","1","7","7","6","1","7","2","1","AS","7","1","5","1","1","1","2","2","1","1","1","2","2","2","3","8","2","Rurrenabaque","61",0.260073042862152,"3"
"2181",8756,"1",37,"1","2","2","9","1",4500,"1","2","2","2","3","1",1800,"1","1","1",150,"4","1","1","1","1","1","7","1","1","7","1","7","7","7","1","4","2","1","CP","4","1","5","1","1","1","2","2","2","2","1","1","2","2","5","8","2","Rurrenabaque","61",0.260073042862152,"2"
"2182",8757,"1",18,"1","2","1","1","1",870,"1","2","2","1","2","1",1400,"1","1","2",180,"5","1","1","1","1","1","5","1","1","7","7","7","1","6","2","3","1","1","ES","5","1","4","1","1","1","2","2","2","2","1","1","2","2","6","8","2","Rurrenabaque","61",0.260073042862152,"2"
"2183",8758,"1",23,"1","2","1","7","1",3600,"1","2","2","2","3","1",1800,"1","1","1",160,"4","1","6","5","5","1","5","6","7","6","7","7","7","6","2","6","1","1","AS","7","1","4","1","1","1","2","2","2","2","1","1","2","2","6","8","2","Rurrenabaque","61",0.260073042862152,"3"
"2184",8759,"1",28,"1","2","2","9","1",2000,"1","2","2","2","3","1",1100,"1","1","1",180,"4","1","1","1","1","1","1","1","1","7","1","7","7","6","2","3","2","1","AS","5","1","5","1","1","1","2","2","2","2","1","1","2","2","5","8","2","Rurrenabaque","61",0.260073042862152,"2"
"2185",8760,"1",34,"1","2","2","9","1",3400,"4","2","2","1","3","1",1000,"1","2","2",200,"4","1","1","1","5","1","5","6","6","1","7","7","1","6","2","6","2","1","AC","7","1","5","1","1","1","2","2","2","2","1","1","2","2","4","8","2","Rurrenabaque","61",0.260073042862152,"3"
"2186",8761,"1",39,"1","2","2","9","1",2500,"4","2","2","1","3","1",1200,"1","1","1",180,"5","1","1","1","1","1","5","6","1","1","7","7","7","6","2","3","2","1","AC","7","1","5","1","1","1","2","2","2","2","1","1","2","2","3","8","2","Rurrenabaque","61",0.260073042862152,"3"
"2187",8801,"1",38,"1","2","2","9","1",1300,"1","1","2","1","3","1",480,"1","1","2",100,"3","1","1","1","1","1","1","1","1","1","1","1","1","1","1","3","2","1","NP","3","1","2","1","2","1","2","2","1","2","2","1","2","2","6","8","2","San Borja","63",0.260073042862152,"2"
"2188",8802,"1",20,"1","2","2","2","1",1600,"4","2","2","1","3","1",1200,"1","1","2",50,"4","1","1","1","5","5","5","5","6","1","2","5","5","5","2","6","1","1","ES","1","1","4","1","1","1","2","2","2","2","1","1","2","2","6","8","2","San Borja","63",0.260073042862152,"1"
"2189",8803,"1",34,"1","2","1","7","1",4000,"1","1","2","1","3","1",2500,"1","1","2",150,"5","1","3","3","3","3","5","5","4","3","1","1","1","6","2","5","2","1","AS","5","1","1","1","1","1","2","2","2","2","2","3","2","2","6","8","2","San Borja","63",0.260073042862152,"2"
"2190",8804,"1",24,"1","2","2","9","1",1200,"1","1","2","1","3","1",180,"1","1","2",20,"5","4","1","1","1","1","1","1","1","1","1","1","1","1","2","3","2","1","AC","3","1","1","1","2","1","2","2","1","2","2","2","2","2","3","8","2","San Borja","63",0.260073042862152,"2"
"2191",8805,"1",41,"1","2","1","2","1",1300,"1","2","2","1","3","1",800,"1","1","2",120,"4","1","1","1","1","1","1","1","1","1","5","5","4","6","2","4","1","1","AS","4","1","2","1","2","1","2","2","1","2","1","1","2","2","2","8","2","San Borja","63",0.260073042862152,"2"
"2192",8806,"1",29,"1","2","2","9","1",2200,"1","2","2","2","3","1",600,"1","1","1",30,"5","1","1","1","3","1","1","6","1","1","1","1","1","1","1","3","2","1","NP","3","3","3","1","2","1","2","2","1","2","2","4","2","2","5","8","2","San Borja","63",0.260073042862152,"3"
"2193",8807,"1",50,"1","2","1","2","1",1000,"1","1","2","2","3","1",300,"1","2","3",50,"3","4","1","1","3","1","5","1","7","3","3","7","7","7","2","4","1","3","AS","4","1","2","1","1","1","1","2","1","2","2","1","2","2","4","8","2","San Borja","63",0.260073042862152,"3"
"2194",8951,"1",31,"1","2","1","4","1",800,"1","2","2","1","3","1",900,"1","1","2",60,"4","1","1","1","1","5","1","1","1","1","1","1","1","1","1","4","2","5","AS","5","1","2","2","2","1","2","2","2","2","2","1","2","2","7","8","3","Fátima","27",0.319169334911742,"2"
"2195",8952,"1",42,"1","2","1","4","1",800,"1","1","2","1","3","1",900,"1","1","2",100,"5","1","1","1","1","1","3","1","1","1","1","1","1","5","1","5","2","1","AS","5","1","2","2","2","1","2","2","1","2","1","1","2","2","4","8","3","Fátima","27",0.319169334911742,"2"
"2196",8953,"1",19,"1","2","2","8","1",500,"4","2","2","2","3","1",300,"1","1","2",20,"4","1","5","5","5","5","2","5","5","5","5","5","5","5","2","3","2","5","CP","3","2","1","2","2","1","2","2","2","2","1","1","2","2","3","8","3","Fátima","27",0.319169334911742,"1"
"2197",8954,"1",15,"1","2","2","9","1",1300,"2","2","1","1","3","1",1000,"1","1","2",50,"4","1","7","1","7","1","6","6","6","6","5","1","6","1","1","2","1","1","ES","1","4","1","1","2","1","2","2","2","2","1","1","2","2","4","8","3","Fátima","27",0.319169334911742,"1"
